,oil,gas,dp
11617,29173.55103,186.03134,2199.0716407
14044,29173.47404,180.067403,2063.0776986
16231,29173.47404,180.067403,2063.0776986
136732,29173.46404,180.067147,2063.0783972
134545,29173.46304,180.06713500000004,2063.077486
132358,29173.45104,180.067123,2063.0764646000002
132359,29173.228039999998,180.062675,2063.4640964
14259,29173.228039999998,180.063126,2062.6805966
76764,29173.22404,180.065631,2063.243258
72390,29173.21904,180.06569399999998,2063.237192
77683,29173.219039999996,180.062984,2062.4039997
74577,29173.21804,180.06569199999998,2063.2351798
16446,29173.188039999997,180.063075,2062.6771846
14081,29173.18104,180.065786,2062.9927051
18455,29173.18104,180.06578700000003,2062.9937041
75522,29173.176040000002,180.06379,2062.6224535
136283,29173.17604,180.06543499999998,2063.0934443
16268,29173.170039999997,180.065784,2062.9925727
134096,29173.14704,180.06522,2063.0842307
136499,29173.142039999995,180.065623,2062.9932699
132125,29173.141039999995,180.065611,2062.9922587
134312,29173.120039999998,180.06561,2062.9921364
18633,29173.10504,180.06269300000002,2062.6740378
131909,29173.06904,180.064802,2063.0911826
38364,29173.03204,185.87698,2196.0683950000002
58047,29173.03204,185.87698,2196.0683950000002
36177,29172.99204,185.87649000000002,2195.879447
55860,29172.99204,185.87649000000002,2195.879447
134366,29172.977039999998,180.06358100000003,2063.5275407
136553,29172.977039999998,180.06358000000003,2063.5276406000003
73335,29172.973039999997,180.06348099999997,2062.6365899
77709,29172.955039999997,180.06183799999997,2062.4779418
132179,29172.93504,180.063503,2063.5082718
70666,29172.901030000005,186.02837,2199.1083188
77682,29172.847039999997,180.06167099999996,2062.7141695
73308,29172.843040000003,180.061654,2062.7081129
75495,29172.843040000003,180.061654,2062.7081129
75317,29172.82604,180.064255,2062.9040522
77504,29172.82304,180.06424399999997,2062.903941
15755,29172.77204,180.06403799999995,2062.9796361999997
17942,29172.77104,180.06402699999998,2062.979636
13568,29172.767040000002,180.064011,2062.9784799999998
75047,29172.75604,180.063799,2063.0553157000004
77234,29172.75504,180.06379699999997,2063.0543045000004
73130,29172.747040000002,180.063848,2062.8909981
68479,29172.71903,186.02779999999998,2199.0991988866313
66292,29172.70603,186.02778400000003,2199.0991754872025
72860,29172.655039999998,180.06356,2063.0476138
15530,29172.64004,180.06278899999998,2063.1358227
17717,29172.631039999997,180.06269099999997,2063.1378350000005
13343,29172.631039999997,180.06269199999997,2063.137834
131684,29172.386039999994,180.062279,2063.1359199
133871,29172.369039999998,180.06223,2063.1387314
132170,29172.36504,180.06235999999998,2063.1068769
134302,29172.341040000003,180.060948,2063.9308837999997
136489,29172.33804,180.06092299999997,2063.9308391
132115,29172.33104,180.060947,2063.9288736999997
134329,29172.32704,180.06195299999996,2063.1362405
132142,29172.32704,180.06205400000002,2063.1361425
136516,29172.32304,180.061892,2063.1371187
136544,29172.276039999997,180.061861,2063.1108833999997
134330,29172.274039999997,180.061949,2063.3187510000002
136517,29172.274039999997,180.06194799999997,2063.3257488
132143,29172.25404,180.061842,2063.3145059
134357,29172.24704,180.06180899999998,2063.1135593
17969,29172.18004,180.061148,2063.0109506
15782,29172.18004,180.061147,2063.0098505
13595,29172.17804,180.06113399999998,2063.0088169
136310,29172.171039999997,180.060318,2063.1197101999996
134123,29172.164039999996,180.06026799999998,2063.1155206
134328,29172.153039999997,180.059844,2063.9749584
131936,29172.151039999997,180.060245,2063.1123758
134546,29172.14604,180.05776200000003,2063.4225883
132141,29172.14104,180.059842,2063.9769451
136515,29172.13904,180.05983999999998,2063.9769317
136058,29172.12604,180.059625,2062.9760797
136733,29172.048039999994,180.057174,2063.4212954
17715,29172.01504,180.06026999999997,2063.3179768
18391,29171.99204,180.05760800000002,2062.7181925
14017,29171.96404,180.057557,2062.712891
16204,29171.954040000004,180.057557,2062.7109022
75253,29171.909039999995,180.060227,2063.1671686
73066,29171.909039999995,180.060226,2063.1671595000003
35645,29171.905039999998,180.06003800000002,2063.0411487
55328,29171.905039999998,180.06003800000002,2063.0411487
33458,29171.904039999998,180.060027,2063.0401363
57515,29171.904039999998,180.060027,2063.0401465
53141,29171.904039999998,180.060027,2063.0401363
37832,29171.904039999998,180.060027,2063.0401465
15528,29171.858039999996,180.05976700000002,2063.2242469000003
13341,29171.85604,180.05975400000003,2063.2222235
18418,29171.709039999998,180.05551300000002,2062.3169964999997
72392,29171.61604,180.05861,2063.0317416000003
74579,29171.600039999998,180.05847,2063.0283509
75280,29171.386039999998,180.054792,2062.5421261
73093,29171.36404,180.054659,2062.5379924999997
77467,29171.35404,180.05456999999996,2062.5398831
18417,29170.980039999995,180.05260699999997,2062.779062
14043,29170.980039999995,180.05260699999997,2062.7750734
16230,29170.97504,180.05258,2062.7750042
171752,29170.866039999997,180.05551300000002,2063.1900954
152069,29170.866039999997,180.05551300000002,2063.1900954
171266,29170.858040000003,180.05581400000003,2063.2754256
151583,29170.858040000003,180.05581400000003,2063.2754256
156443,29170.85404,180.0555,2063.1889609
173939,29170.85404,180.05550100000002,2063.1889610000003
176126,29170.85404,180.0555,2063.1889609
154256,29170.85404,180.05550100000002,2063.1889610000003
133880,29170.702039999996,180.05325499999998,2063.3489775999997
136067,29170.702039999996,180.05325399999995,2063.3489674
135814,29170.671039999997,180.054528,2063.1827117
133627,29170.671039999997,180.054528,2063.1827106
131440,29170.66504,180.05450999999996,2063.1846344000005
131693,29170.582039999998,180.052727,2063.3395512
18688,29170.346039999997,180.05327199999996,2063.2545298
16501,29170.34504,180.05327099999997,2063.2527298
14314,29170.34304,180.05326099999996,2063.2527086
131414,29170.18204,180.05238500000002,2063.1041254
18687,29170.121039999995,180.051353,2063.8030044
16500,29170.10404,180.05120100000002,2063.7888037
154013,29170.102039999998,180.052157,2063.2225762
175883,29170.102039999998,180.052155,2063.2235650000002
156200,29170.102039999998,180.052155,2063.2235650000002
173696,29170.102039999998,180.052157,2063.2225762
73094,29170.09504,180.051834,2063.1319356
14313,29170.091039999996,180.05119,2063.7857795
75279,29170.089040000003,180.048763,2062.8351416
73092,29170.089040000003,180.048763,2062.8351416
77466,29170.08204,180.048788,2062.8410556999997
151826,29170.075039999996,180.051817,2063.2223746
171509,29170.075039999996,180.051817,2063.2223746
77440,29170.063039999997,180.04846700000002,2062.4468948000003
152042,29170.041039999996,180.05155900000003,2063.1358871
171725,29170.041039999996,180.05155900000003,2063.1358871
176099,29170.027039999997,180.051423,2063.1334198
156416,29170.027039999997,180.051423,2063.1334198
173912,29170.026039999997,180.051423,2063.1343197
154229,29170.026039999997,180.051423,2063.1343197
77737,29170.008039999997,180.051076,2063.4721314
73363,29170.00304,180.051071,2063.4690877
75550,29170.00304,180.051071,2063.4690877
135788,29169.88604,180.05113500000002,2063.1193896
92561,29169.77704,180.050843,2063.3376897
112244,29169.77704,180.050843,2063.3376897
153770,29169.764040000002,180.050239,2063.1339208
173453,29169.764040000002,180.050239,2063.1339208
173669,29169.75804,180.05054600000003,2063.2531962
153986,29169.75804,180.05054600000003,2063.2531962
131666,29169.754040000003,180.047043,2062.9866531
151799,29169.744039999998,180.048197,2063.5775108
171482,29169.744039999998,180.048197,2063.5775108
132114,29169.738039999997,180.048698,2064.0495319
136488,29169.73504,180.048674,2064.0452872
175856,29169.73504,180.04809799999998,2063.5705035
156173,29169.73504,180.04809799999998,2063.5705035
134301,29169.73204,180.04871400000002,2064.0493886
133601,29169.709039999998,180.05025800000004,2063.1262967000002
136056,29169.70204,180.05022400000004,2063.2484703
131682,29169.70204,180.05022400000004,2063.2494703
133869,29169.701039999996,180.050123,2063.2494492
155957,29169.700039999996,180.04993900000002,2063.1250221
175640,29169.700039999996,180.04993900000002,2063.1250221
152096,29169.61004,180.049702,2063.238592
171779,29169.61004,180.049702,2063.238592
133853,29169.60504,180.047763,2062.9327543
136040,29169.59104,180.047712,2062.9336028000002
172940,29169.57304,180.049589,2063.1772819
153257,29169.57304,180.049589,2063.1772819
175127,29169.57104,180.049576,2063.1761472999997
155444,29169.57104,180.049576,2063.1761472999997
170753,29169.570040000002,180.049575,2063.1771463
151070,29169.570040000002,180.049575,2063.1771463
154283,29169.56904,180.049518,2063.2347344
176153,29169.56904,180.049529,2063.2357454999997
173966,29169.56904,180.049518,2063.2347344
156470,29169.56904,180.049529,2063.2357454999997
77736,29169.49804,180.048535,2063.7623817000003
75549,29169.491039999997,180.048496,2063.7513024
73362,29169.48004,180.04849399999998,2063.7501791
14045,29169.422039999998,180.04873099999998,2063.1664731
18419,29169.422039999998,180.04873099999998,2063.1654731
16232,29169.421039999997,180.04872999999998,2063.166462
33485,29169.27404,180.04839700000002,2063.2741429
53168,29169.27404,180.04839700000002,2063.2741429
35672,29169.27404,180.04839700000002,2063.2741429
57542,29169.27404,180.04839700000002,2063.2741429
37859,29169.27404,180.04839700000002,2063.2741429
55355,29169.27404,180.04839700000002,2063.2741429
76991,29169.257039999997,180.044378,2062.9257603
74804,29169.23304,180.04443700000002,2062.9245178
78436,29169.22104,180.47527060000002,2092.9779646999996
72617,29169.082039999998,180.04547499999998,2062.9350596
76249,29169.030039999998,180.4744773,2092.93648733
74062,29169.029039999998,180.4744763,2092.9354772799998
166455,29168.988569999998,196.17708299999998,1920.9699735932002
146772,29168.988569999998,196.17708299999998,1920.9699735932002
154040,29168.924039999998,180.046614,2063.2756207
173723,29168.924039999998,180.046614,2063.2756207
156227,29168.924039999998,180.046613,2063.2756207
175910,29168.924039999998,180.046613,2063.2756207
151853,29168.911039999995,180.04668999999998,2063.2745972000002
171536,29168.911039999995,180.04668999999998,2063.2745972000002
153311,29168.845039999997,180.045428,2063.7094899999997
172994,29168.845039999997,180.045428,2063.7094899999997
151124,29168.83904,180.045411,2063.697424
170807,29168.83904,180.045411,2063.697424
175181,29168.83704,180.045399,2063.6965117000004
155498,29168.83704,180.045399,2063.6965117000004
16203,29168.71404,180.042214,2062.9627335
14016,29168.71304,180.04220099999998,2062.961601
18445,29168.709039999998,180.044986,2063.7835032000003
92534,29168.705039999997,180.045413,2063.2050453
96908,29168.705039999997,180.04541099999997,2063.204023
116591,29168.705039999997,180.04541099999997,2063.204023
112217,29168.705039999997,180.045413,2063.2050453
18390,29168.70404,180.042114,2062.967622
16258,29168.703039999997,180.04505599999996,2063.7745137
114404,29168.69404,180.0454,2063.2030218
94721,29168.69404,180.0454,2063.2030218
14071,29168.692039999994,180.04505599999996,2063.7734136
136057,29168.616039999997,180.045071,2063.2168930999997
133870,29168.616039999997,180.04507,2063.2178919999997
72644,29168.581039999997,180.04156600000002,2062.942696
131683,29168.578039999997,180.045029,2063.21327
155471,29168.55604,180.043079,2063.6321983
175154,29168.55604,180.043079,2063.6321983
170780,29168.55504,180.043078,2063.6281982
151097,29168.55504,180.043078,2063.6281982
153284,29168.55004,180.04300200000003,2063.6291232999997
172967,29168.55004,180.04300200000003,2063.6291232999997
114431,29168.53704,180.044753,2063.1935208
94748,29168.53704,180.044753,2063.1935208
74831,29168.490039999997,180.04286599999998,2062.9485899
77018,29168.485039999996,180.042803,2062.9464500999998
116618,29168.478039999998,180.044509,2063.1836657
96935,29168.478039999998,180.044509,2063.1836657
32058,29168.39216,182.03150899599999,2162.384543435
51741,29168.39216,182.03150899599999,2162.384543435
27684,29168.3832,182.03150899899998,2162.389542538
47367,29168.3832,182.03150899899998,2162.389542538
49554,29168.34516,182.031358996,2162.384992535
29871,29168.34516,182.031358996,2162.384992535
53700,29168.341039999996,185.84782,2195.3514272297457
34017,29168.341039999996,185.84782,2195.3514272297457
50750,29168.332039999998,187.88589,2241.5635640329547
31067,29168.332039999998,187.88589,2241.5635640329547
48563,29168.332039999998,187.88588000000001,2241.5635540595435
28880,29168.332039999998,187.88588000000001,2241.5635540595435
36204,29168.331039999997,185.84782,2195.3437389537457
55887,29168.331039999997,185.84782,2195.3437389537457
134598,29168.32104,180.043868,2063.3480602
132411,29168.32104,180.043868,2063.3480602
136785,29168.32104,180.043868,2063.3490611999996
46376,29168.262039999998,187.88559000000004,2241.5517840502985
26693,29168.262039999998,187.88559000000004,2241.5517840502985
55382,29168.21204,180.042254,2063.5237432999998
35699,29168.21204,180.042254,2063.5237432999998
33512,29168.21104,180.042116,2063.5469556999997
53195,29168.21104,180.042116,2063.5469556999997
37886,29168.198039999996,180.04210299999997,2063.5419202999997
57569,29168.198039999996,180.04210299999997,2063.5419202999997
135813,29168.14504,180.042911,2063.2136013
131439,29168.14504,180.042912,2063.2136014
175370,29167.946040000003,180.04022799999998,2063.6793374999997
155687,29167.946040000003,180.04022799999998,2063.6793374999997
170996,29167.94304,180.04026499999998,2063.6754074
151313,29167.94304,180.04026499999998,2063.6754074
173183,29167.93104,180.04020000000003,2063.6772724
153500,29167.93104,180.04020000000003,2063.6772724
151610,29167.85204,180.04173899999998,2062.9785365
171293,29167.85204,180.04173899999998,2062.9785365
155984,29167.81604,180.041319,2062.9740303999997
175667,29167.81604,180.041319,2062.9740303999997
84059,29167.66304,183.81506,2280.4633830000002
103742,29167.66304,183.81506,2280.4633830000002
99368,29167.65204,183.81501,2280.458687766
79685,29167.65204,183.81501,2280.458687766
173480,29167.639040000002,180.04064000000002,2062.950563
153797,29167.639040000002,180.04064000000002,2062.950563
81872,29167.462040000002,183.81401,2280.4289700587315
101555,29167.462040000002,183.81401,2280.4289700587315
73065,29167.46104,180.03664600000002,2062.9020892000003
73120,29167.459039999998,180.040096,2063.3905168
77494,29167.458039999998,180.040094,2063.3893834
75307,29167.458039999998,180.040095,2063.3904955000003
77439,29167.453039999997,180.03676,2062.9079223
75252,29167.437039999997,180.03661,2062.9008332000003
133626,29167.42804,180.03682099999997,2063.7544655
134599,29167.228039999995,180.03901300000004,2063.2646249
136786,29167.216039999996,180.03898800000002,2063.2634801000004
132412,29167.19204,180.0388,2063.2599011
76766,29167.14204,180.038389,2063.2720262000003
125072,29166.88904,186.60857199999998,2235.2011675599997
127259,29166.880039999996,186.60849299999998,2235.20085516
129446,29166.85904,186.608669,2235.220282747
73067,29166.85404,180.03711700000002,2063.3114285
58186,29166.700050000003,182.53941,2215.6486247000003
38503,29166.700050000003,182.53941,2215.6486247000003
55999,29166.554050000002,182.5388,2215.9688018
36316,29166.554050000002,182.5388,2215.9688018
134356,29166.46604,180.035642,2063.4231368
136543,29166.46604,180.035641,2063.4231368
132169,29166.46504,180.03549800000002,2063.4230032
34129,29166.199050000003,182.53673999999998,2216.080064818244
53812,29166.199050000003,182.53673999999998,2216.080064818244
148959,29165.934469999997,196.159616,1920.4974868157158
168642,29165.934469999997,196.159616,1920.4974868157158
13532,29165.86404,180.03272199999998,2063.3840784000004
17906,29165.86404,180.03272199999998,2063.3840793
15719,29165.85804,180.032674,2063.3838021
18444,29165.57404,180.03139500000003,2063.5246751000004
14070,29165.57404,180.03139500000003,2063.5236751
16257,29165.56404,180.03139400000003,2063.5236540000005
132168,29165.36704,180.030633,2063.473439
136542,29165.36604,180.030632,2063.4734378
134355,29165.36404,180.030629,2063.4724034
97659,29165.23104,174.32388999999998,2112.002612121086
93285,29165.23104,174.32388899999998,2112.00161193665
112968,29165.23104,174.32388899999998,2112.00161193665
117342,29165.23104,174.32388999999998,2112.002612121086
77493,29165.185039999997,180.02896299999998,2064.0600889
95472,29165.16104,174.32349900000003,2111.988851946968
115155,29165.16104,174.32349900000003,2111.988851946968
75306,29165.156039999998,180.028901,2064.043865
73119,29165.15404,180.02889,2064.0418649
73121,29164.78704,180.027903,2063.4344234
14018,29164.51604,180.02576400000004,2063.3732061
18392,29164.50204,180.025751,2063.3740716
173237,29164.49404,180.026045,2064.2283492
153554,29164.49404,180.026045,2064.2283492
16205,29164.492039999997,180.025686,2063.3889009
155741,29164.48004,180.02602000000002,2064.2303136
175424,29164.48004,180.02602000000002,2064.2303136
151367,29164.47704,180.026015,2064.2232286
171050,29164.47704,180.026015,2064.2232286
77495,29164.29904,180.02315100000004,2063.3380595999997
75308,29164.251039999996,180.02302699999998,2063.3394227
144585,29164.228769999998,196.148128,1920.27918615
164268,29164.228769999998,196.148128,1920.27918615
74768,29164.192039999998,180.024999,2063.4869652999996
72581,29164.190039999998,180.024986,2063.4878429
35942,29164.139040000002,180.022702,2063.9423913
55625,29164.139040000002,180.022702,2063.9423913
125099,29164.12604,186.592738,2235.3005273199997
57812,29164.11904,180.02251199999998,2063.9401523
38129,29164.11904,180.02251199999998,2063.9401523
33755,29164.11304,180.02258300000003,2063.9440753999997
53438,29164.11304,180.02258300000003,2063.9440753999997
127286,29164.092039999996,186.59283499999998,2235.3066118200004
129473,29164.07504,186.592739,2235.3146584369997
110575,29164.047250000003,197.12908696999997,2209.589263008029
90892,29164.047250000003,197.12908696999997,2209.589263008029
151340,29163.72704,180.022849,2063.4717732
171023,29163.72704,180.022849,2063.4717732
173210,29163.725039999998,180.022836,2063.4717398
153527,29163.725039999998,180.022836,2063.4717398
155714,29163.725039999998,180.022837,2063.4717418
175397,29163.725039999998,180.022837,2063.4717418
18446,29163.55404,180.02191599999998,2063.4317096
14072,29163.55304,180.02189299999998,2063.4346742
16259,29163.52704,180.02182799999997,2063.4233112
93020,29163.47004,180.02112799999998,2063.7686999999996
112703,29163.47004,180.02112799999998,2063.7686999999996
97394,29163.469040000004,180.02118,2063.7816905
117077,29163.469040000004,180.02118,2063.7816905
114890,29163.469040000004,180.02118,2063.7837016999997
95207,29163.469040000004,180.02118,2063.7837016999997
38102,29163.429040000003,180.014709,2062.9697855
57785,29163.429040000003,180.014709,2062.9697855
55598,29163.41704,180.014684,2062.9707438
35915,29163.41704,180.014684,2062.9707438
53411,29163.407040000002,180.014595,2062.9674135
33728,29163.407040000002,180.014595,2062.9674135
53627,29163.33104,180.02134900000001,2063.5654229
33944,29163.33104,180.02134900000001,2063.5654229
93047,29163.240039999997,180.02094600000004,2063.6064631
112730,29163.240039999997,180.02094600000004,2063.6064631
114917,29163.239039999997,180.020834,2063.6062508000005
97421,29163.239039999997,180.020834,2063.6062508000005
95234,29163.239039999997,180.020834,2063.6062508000005
117104,29163.239039999997,180.020834,2063.6062508000005
96395,29163.22204,180.02075899999997,2063.5458033000004
92021,29163.22204,180.02075899999997,2063.5469135000003
111704,29163.22204,180.02075899999997,2063.5469135000003
116078,29163.22204,180.02075899999997,2063.5458033000004
94208,29163.206039999997,180.02073,2063.5456359
113891,29163.206039999997,180.02073,2063.5456359
74822,29163.032040000002,180.019755,2063.3883673
72635,29162.994039999998,180.019594,2063.3858572999998
33701,29162.762039999998,180.01861,2063.5479053
53384,29162.762039999998,180.01861,2063.5479053
57758,29162.761039999998,180.01860799999997,2063.545895
38075,29162.761039999998,180.01860799999997,2063.545895
35888,29162.72904,180.018285,2063.5435629000003
55571,29162.72904,180.018285,2063.5435629000003
38372,29162.72504,180.01846799999998,2063.5392781
58055,29162.72504,180.01846799999998,2063.5392781
33998,29162.72504,180.01846999999998,2063.5402904000002
53681,29162.72504,180.01846999999998,2063.5402904000002
36185,29162.72404,180.018358,2063.539167
55868,29162.72404,180.018358,2063.539167
92075,29162.722039999997,180.016844,2064.0210501
111758,29162.722039999997,180.016844,2064.0210501
113945,29162.703039999997,180.016644,2064.0209296000003
94262,29162.703039999997,180.016644,2064.0209296000003
96449,29162.70104,180.01683200000002,2064.0209147
116132,29162.70104,180.01683200000002,2064.0209147
84548,29162.579040000004,184.94214,2111.812942
99857,29162.579040000004,184.94214,2111.810914
80174,29162.579040000004,184.94214,2111.810914
104231,29162.579040000004,184.94214,2111.812942
58001,29162.34704,180.009298,2062.893764
38318,29162.34704,180.009298,2062.893764
36131,29162.324039999996,180.009121,2062.8936179
55814,29162.324039999996,180.009121,2062.8936179
96638,29162.19904,180.01604500000002,2063.5778427
94451,29162.19904,180.01604500000002,2063.5778427
114134,29162.19904,180.01604500000002,2063.5778427
116321,29162.19904,180.01604500000002,2063.5778427
111947,29162.185039999997,180.01591,2063.5756968
92264,29162.185039999997,180.01591,2063.5756968
94235,29162.171040000005,180.015886,2063.6148984
113918,29162.171040000005,180.015886,2063.6148984
96422,29162.161040000003,180.015886,2063.6149095
116105,29162.161040000003,180.015886,2063.6149095
92048,29162.159040000002,180.01588299999997,2063.6148668000005
111731,29162.159040000002,180.01588299999997,2063.6148668000005
86518,29162.08115,197.11736764,2209.2987099590005
106201,29162.08115,197.11736764,2209.2987099590005
114674,29162.049039999998,180.01355299999997,2064.1618524
94991,29162.049039999998,180.01355299999997,2064.1618524
97178,29162.02904,180.01346399999997,2064.1596448
116861,29162.02904,180.01346399999997,2064.1596448
112487,29161.948039999996,180.01292199999997,2064.1635469000003
92804,29161.948039999996,180.01292199999997,2064.1635469000003
108388,29161.82365,197.11581685,2209.214713016845
88705,29161.82365,197.11581685,2209.214713016845
17933,29161.686039999993,180.01374799999996,2063.6275354
15746,29161.685039999993,180.01374699999997,2063.6285254
13559,29161.673039999994,180.013735,2063.628615
54896,29161.517040000002,180.012966,2063.6231201
35213,29161.517040000002,180.012966,2063.6231201
52709,29161.51304,180.012953,2063.6219866
57083,29161.51304,180.012952,2063.6219744
33026,29161.51304,180.012953,2063.6219866
37400,29161.51304,180.012952,2063.6219744
82361,29161.461040000002,184.93773,2111.321384
102044,29161.461040000002,184.93773,2111.321384
36158,29161.43304,180.01073200000002,2063.1355790000002
55841,29161.43304,180.01073200000002,2063.1355790000002
58028,29161.428040000003,180.010706,2063.1387197
38345,29161.428040000003,180.010706,2063.1387197
53654,29161.427040000002,180.01093000000003,2063.1497827000003
33971,29161.427040000002,180.01093000000003,2063.1497827000003
32999,29161.41104,180.01259499999998,2063.6430548
52682,29161.41104,180.01259499999998,2063.6430548
37373,29161.410040000002,180.01258299999998,2063.6429325999998
57056,29161.410040000002,180.01258299999998,2063.6429325999998
35186,29161.37504,180.012436,2063.6398461000003
54869,29161.37504,180.012436,2063.6398461000003
117050,29161.374040000002,180.010368,2063.1609483999996
97367,29161.374040000002,180.010368,2063.1609483999996
95180,29161.37404,180.010277,2063.1599531
114863,29161.37404,180.010277,2063.1599531
92993,29161.360040000003,180.01095300000003,2063.2154462
112676,29161.360040000003,180.01095300000003,2063.2154462
97151,29161.32304,180.00746999999998,2063.2021446
116834,29161.32304,180.00746999999998,2063.2021446
94964,29161.29804,180.00730800000002,2063.1980912999998
114647,29161.29804,180.00730800000002,2063.1980912999998
104177,29161.27504,184.93737000000002,2111.070284
99803,29161.27504,184.93737000000002,2111.069274
84494,29161.27504,184.93737000000002,2111.070284
80120,29161.27504,184.93737000000002,2111.069274
94937,29161.08904,180.004039,2063.0532502
114620,29161.08904,180.004039,2063.0532502
97124,29161.07804,180.00402799999998,2063.0508248
116807,29161.07804,180.00402799999998,2063.0508248
101990,29161.065039999998,184.93613,2111.039054
82307,29161.065039999998,184.93613,2111.039054
112433,29161.060039999997,180.003829,2063.0477974
92750,29161.060039999997,180.003829,2063.0477974
92777,29160.885039999997,180.00785199999996,2063.3634321
112460,29160.885039999997,180.00785199999996,2063.3634321
37589,29160.87704,180.010156,2063.6817395
57272,29160.87704,180.010156,2063.6817395
52898,29160.87604,180.01014500000002,2063.6817283
33215,29160.87604,180.01014500000002,2063.6817283
35402,29160.87204,180.01012,2063.6804844
55085,29160.87204,180.01012,2063.6804844
57029,29160.818039999995,180.00990000000002,2063.3831787999998
37346,29160.818039999995,180.00990000000002,2063.3831787999998
52655,29160.813039999997,180.009874,2063.3820158
32972,29160.813039999997,180.009874,2063.3820158
54842,29160.731039999995,180.00956900000003,2063.3773861
35159,29160.731039999995,180.00956900000003,2063.3773861
17960,29159.633039999997,180.004343,2063.7218322999997
13586,29159.633039999997,180.004344,2063.7208424
15773,29159.62804,180.004317,2063.7205743
58938,29159.33204,185.77071,2200.4733502266167
54564,29159.33204,185.77060000000003,2200.472575496785
34881,29159.33204,185.77060000000003,2200.472575496785
39255,29159.33204,185.77071,2200.4733502266167
116348,29159.32404,180.002066,2063.6378163
96665,29159.32404,180.002066,2063.6378163
94478,29159.308039999996,180.001928,2063.6366258
114161,29159.308039999996,180.001928,2063.6366258
92291,29159.250040000003,180.00174699999997,2063.6426918
111974,29159.250040000003,180.00174699999997,2063.6426918
92318,29159.160039999995,180.002217,2063.7295406
112001,29159.160039999995,180.002217,2063.7295406
96692,29159.159039999995,180.002215,2063.7285283
116375,29159.159039999995,180.002215,2063.7285283
114188,29159.149039999997,180.00220499999998,2063.7285162
94505,29159.149039999997,180.00220499999998,2063.7285162
74795,29159.028039999997,180.00131,2063.5931316
72608,29158.99004,180.00116000000003,2063.5967214
52952,29158.93104,179.99960600000003,2064.2437992
33269,29158.93104,179.99960600000003,2064.2437992
37643,29158.924039999998,179.999556,2064.2427110999997
57326,29158.924039999998,179.999556,2064.2427110999997
35456,29158.90904,179.99954,2064.2415551000004
55139,29158.90904,179.99954,2064.2415551000004
79634,29158.240039999997,184.92213,2111.252203
99317,29158.240039999997,184.92213,2111.252203
103691,29158.230039999995,184.92213,2111.2502130000003
84008,29158.230039999995,184.92213,2111.2502130000003
56751,29158.191039999998,185.76362,2200.800159
37068,29158.191039999998,185.76362,2200.800159
57299,29158.11604,179.997543,2063.808891
35429,29158.11604,179.997653,2063.8098910999997
55112,29158.11604,179.997653,2063.8098910999997
37616,29158.11604,179.997543,2063.808891
33242,29158.09404,179.997528,2063.8078472
52925,29158.09404,179.997528,2063.8078472
101504,29158.02904,184.92088999999999,2111.219983
81821,29158.02904,184.92088999999999,2111.219983
39039,29157.967039999996,185.76205,2200.090246
58722,29157.967039999996,185.76205,2200.090246
34665,29157.966039999996,185.76204,2200.087571276
54348,29157.966039999996,185.76204,2200.087571276
56535,29157.96304,185.76209,2200.114293
36852,29157.96304,185.76209,2200.114293
34908,29157.89404,185.76145000000002,2199.926767864368
58965,29157.89404,185.76146000000003,2199.9284535868437
54591,29157.89404,185.76145000000002,2199.926767864368
39282,29157.89404,185.76146000000003,2199.9284535868437
80121,29157.64694,183.5922013,2196.961851652911
99804,29157.64694,183.5922013,2196.961851652911
101991,29157.646139999997,183.59220140000002,2196.9619401864297
82308,29157.646139999997,183.59220140000002,2196.9619401864297
34638,29157.626040000003,185.75983,2199.715633379782
54321,29157.626040000003,185.75983,2199.715633379782
39012,29157.62504,185.75983,2199.714450793736
58695,29157.62504,185.75983,2199.714450793736
84495,29157.55824,183.5916608,2196.9220865802736
104178,29157.55824,183.5916608,2196.9220865802736
36825,29157.512039999994,185.75898,2199.658411871763
56508,29157.512039999994,185.75898,2199.658411871763
79688,29157.41104,184.91817,2111.347052
99371,29157.41104,184.91817,2111.347052
84062,29157.41104,184.91817,2111.347062
103745,29157.41104,184.91817,2111.347062
37095,29157.395040000003,185.75824999999998,2199.778059
56778,29157.395040000003,185.75824999999998,2199.778059
81875,29157.20104,184.91693,2111.3158320000002
101558,29157.20104,184.91693,2111.3158320000002
35247,29156.825059999996,188.6361,1952.304882557222
52743,29156.825059999996,188.63610999999997,1952.3048836191517
54930,29156.825059999996,188.6361,1952.304882557222
33060,29156.825059999996,188.63610999999997,1952.3048836191517
37434,29156.795059999997,188.6359,1952.2978825572209
57117,29156.795059999997,188.6359,1952.2978825572209
72604,29155.27564,180.42327900000004,2094.0893394699997
74791,29155.27414,180.4232686,2094.0893394699997
76978,29155.27254,180.4232476,2094.08911944
38310,29154.96304,185.74281000000002,2201.380473
57993,29154.96304,185.74281000000002,2201.380473
36123,29154.95904,185.74267,2200.778264
55806,29154.95904,185.74267,2200.778264
53619,29154.95104,185.74260999999998,2200.83739018
33936,29154.95104,185.74260999999998,2200.83739018
38283,29153.529039999998,185.73356,2200.420572
57966,29153.529039999998,185.73356,2200.420572
33909,29153.528039999997,185.73355,2200.420652612
53592,29153.528039999997,185.73355,2200.420652612
140203,29153.38306,189.36776,2215.527137919
159886,29153.38306,189.36776,2215.527137919
55779,29153.380039999996,185.73268000000002,2200.361171
36096,29153.380039999996,185.73268000000002,2200.361171
